"userid";"contentid";"score"
"user2266";2520870;2.0
"user2266";130125;1.0
"user2266";1605986;5.0
"user2266";1605986;1.0
"user2266";822384;3.0
"user2266";822384;5.0
"user2266";2521028;4.5
"user2266";2521028;2.0
"user2266";2521028;1.0
"user2266";2521028;5.0
"user2266";2521028;3.0
"user2266";2454355;2.0
"user2266";2454355;1.0
"user2266";2454355;2.0
"user2266";2520855;1.0
"user2266";2520855;1.0
"user2266";2520855;4.0
"user2266";130720;4.0
"user2266";2520841;2.0
"user2266";2492032;5.0
"user2266";2492032;5.0
"user2266";2492032;5.0
"user2266";987937;2.0
"user2266";1114020;1.0
"user2266";1114020;1.5
"user2266";1114020;1.0
"user2266";1114020;2.0
"user2266";1114020;4.0
"user2267";130303;2.0
"user2267";130303;3.0
"user2267";130303;1.0
"user2267";130303;5.0
"user2267";1946594;4.0
"user2267";1946594;1.0
"user2267";970052;1.0
"user2267";970052;3.0
"user2267";970052;2.5
"user2267";2520728;1.0
"user2267";2520728;1.0
"user2267";2520728;1.0
"user2267";131610;1.5
"user2267";131610;3.0
"user2267";131610;5.0
"user2267";131610;5.0
"user2267";1037311;1.0
"user2267";1037311;4.0
"user2267";1037311;4.0
"user2267";1037311;4.0
"user2267";1037311;5.0
"user2267";130492;1.0
"user2267";130492;3.0
"user2267";130492;3.5
"user2267";130492;1.0
"user2267";130492;4.0
"user2267";2373363;4.0
"user2267";2373363;2.0
"user2267";2373363;2.0
"user2267";2373363;2.0
"user2267";2373363;5.0
"user2267";2492867;3.0
"user2267";2492867;4.0
"user2267";2492867;5.0
"user2267";2005233;5.0
"user2267";131317;3.0
"user2267";131317;3.0
"user2267";131317;2.0
"user2267";131317;1.0
"user2267";2028176;2.0
"user2267";482126;3.0
"user2267";482126;1.0
"user2267";130438;5.0
"user2267";130438;4.0
"user2267";2509837;3.0
"user2267";2509837;5.0
"user2267";2509837;2.0
"user2267";2509837;3.0
"user2267";809372;5.0
"user2267";809372;4.0
"user2267";809372;4.0
"user2267";809372;3.0
"user2267";129839;5.0
"user2267";129839;4.0
"user2267";129839;4.0
"user2267";316294;4.0
"user2267";316294;1.5
"user2267";316294;4.0
"user2267";2520463;5.0
"user2267";2520463;4.0
"user2267";2520463;5.0
"user2267";2520463;3.0
"user2267";1304282;5.0
"user2267";1304282;3.0
"user2267";1304282;2.0
"user2267";1304282;5.0
"user2267";2434313;4.0
"user2267";2434313;4.5
"user2267";130289;3.0
"user2267";130289;5.0
"user2267";130289;1.0
"user2267";2029564;1.0
"user2267";2029564;5.0
"user2267";2029564;5.0
"user2267";2029564;3.5
"user2267";2029564;5.0
"user2267";2520847;1.0
"user2267";2520847;5.0
"user2267";2520962;1.0
"user2267";1304231;4.0
"user2267";130151;5.0
"user2267";130151;3.0
"user2267";130151;2.5
"user2267";130151;1.0
"user2267";130151;3.0
"user2268";2035400;5.0
"user2268";2035400;4.0
"user2268";2035400;3.0
"user2268";2035400;2.0
"user2268";141747;2.0
"user2268";141747;5.0
"user2268";141747;5.0
"user2268";2520704;4.0
"user2268";2520704;4.0
"user2268";629742;2.0
"user2268";629742;3.0
"user2268";130627;5.0
"user2268";130627;5.0
"user2268";130627;2.0
"user2268";130624;4.0
"user2268";130624;1.0
"user2268";130624;3.0
"user2268";1255726;4.0
"user2268";1255726;2.0
"user2268";1255726;4.0
"user2268";129822;3.5
"user2268";2470006;5.0
"user2268";2521037;3.0
"user2268";2521037;5.0
"user2268";2521037;5.0
"user2268";968389;2.0
"user2268";968389;3.0
"user2268";968389;4.0
"user2268";968389;3.0
"user2268";2520466;2.0
"user2268";1019242;3.0
"user2268";1019242;5.0
"user2268";1019242;2.0
"user2268";753972;2.0
"user2268";753972;5.0
"user2268";753972;4.0
"user2268";753972;5.0
"user2268";753972;5.0
"user2268";757027;1.0
"user2268";757027;2.0
"user2268";126484;5.0
"user2268";126484;1.0
"user2268";126484;4.0
"user2268";126484;3.0
"user2268";126484;5.0
"user2268";2452842;2.0
"user2268";2452842;1.0
"user2268";1019294;2.0
"user2268";1019294;4.0
"user2268";1019294;3.0
"user2268";1019294;2.0
"user2268";126479;3.0
"user2268";126479;2.0
"user2268";126479;4.0
"user2268";126479;5.0
"user2268";126479;4.5
"user2268";2520843;3.0
"user2268";2520843;4.5
"user2269";130640;4.0
"user2269";130640;1.0
"user2269";130640;4.0
"user2269";605497;5.0
"user2269";605497;5.0
"user2269";1845149;5.0
"user2269";1845149;2.0
"user2269";1845149;5.0
"user2269";1845149;3.0
"user2269";1845149;1.0
"user2269";595354;3.5
"user2269";595354;3.0
"user2269";2520655;3.0
"user2269";1829696;1.0
"user2269";1829696;5.0
"user2269";617712;2.0
"user2269";617712;4.0
"user2269";617712;3.0
"user2269";617712;3.0
"user2269";987592;5.0
"user2269";1912652;3.0
"user2269";706975;1.0
"user2269";706975;5.0
"user2269";706975;4.0
"user2269";706975;3.5
"user2269";706975;5.0
"user2269";2509372;2.0
"user2269";1254523;1.0
"user2269";273758;1.0
"user2269";273758;5.0
"user2269";2491159;5.0
"user2269";337413;3.0
"user2269";337413;4.0
"user2269";337413;5.0
"user2269";337413;5.0
"user2269";337413;2.0
"user2269";2503075;4.0
"user2269";2503075;2.0
"user2269";2503075;5.0
"user2269";2503075;4.5
"user2269";2520709;3.0
"user2269";2520709;2.0
"user2269";2520709;1.5
"user2269";2520709;2.0
"user2269";2396951;1.0
"user2269";2396951;3.0
"user2269";2396951;3.0
"user2269";2396951;5.0
"user2269";2396951;2.0
"user2269";729167;5.0
"user2269";729167;2.0
"user2269";729167;4.0
"user2269";729167;5.0
"user2269";129907;5.0
"user2270";1604580;5.0
"user2270";1604580;4.0
"user2270";1606014;5.0
"user2270";1606014;4.5
"user2270";2521021;3.0
"user2270";2521036;4.0
"user2270";2521036;5.0
"user2270";2521036;4.5
"user2270";987629;5.0
"user2270";987629;5.0
"user2270";987629;5.0
"user2270";987629;3.0
"user2270";987629;2.0
"user2270";1364529;1.0
"user2270";1364529;2.0
"user2270";1364529;2.0
"user2270";2520744;5.0
"user2270";2520744;4.0
"user2270";126516;4.0
"user2270";2416112;3.0
"user2270";2416112;5.0
"user2270";2416112;4.0
"user2270";2416112;2.0
"user2270";2416112;5.0
"user2270";141890;5.0
"user2270";141890;1.5
"user2270";141890;4.0
"user2270";131331;5.0
"user2270";131331;2.0
"user2270";132714;2.0
"user2270";1105871;4.0
"user2270";1105871;2.5
"user2270";131624;1.0
"user2270";130765;5.0
"user2270";130765;2.0
"user2270";130765;1.0
"user2270";130765;4.0
"user2270";130765;4.5
"user2270";2492033;5.0
"user2270";2492033;3.0
"user2270";2492033;5.0
"user2270";2492033;2.0
"user2270";132241;4.0
"user2270";132241;4.0
"user2270";132241;4.0
"user2270";129507;4.5
"user2270";1836254;3.0
"user2270";1836254;5.0
"user2270";1836254;1.5
"user2270";1062964;5.0
"user2270";1062964;1.0
"user2270";1062964;4.0
"user2270";1062964;2.0
"user2270";1062964;5.0
"user2270";130259;3.0
"user2270";1938806;4.0
"user2270";1938806;2.0
"user2270";1020938;5.0
"user2270";1020938;5.0
"user2270";1030763;4.0
"user2270";1030763;3.0
"user2270";1030763;5.0
"user2270";1030763;5.0
"user2270";129921;1.0
"user2270";132557;2.0
"user2270";132557;1.0
"user2270";132557;5.0
"user2270";132557;4.0
"user2270";132557;2.0
"user2270";131329;4.0
"user2270";131329;5.0
"user2270";131329;4.0
"user2270";2520815;5.0
"user2270";2520815;4.5
"user2270";2520815;5.0
"user2270";2520815;3.0
"user2270";1964914;1.0
"user2271";1584211;4.0
"user2271";1584211;3.0
"user2271";130573;3.0
"user2271";2520896;5.0
"user2271";2520896;2.0
"user2271";2520896;1.0
"user2271";2520896;4.0
"user2271";2520829;3.5
"user2271";2520829;4.0
"user2271";2520829;1.0
"user2271";126525;1.0
"user2271";130886;5.0
"user2271";130886;3.0
"user2271";130886;5.0
"user2271";988073;1.0
"user2271";988073;4.0
"user2271";988073;4.0
"user2271";988073;2.0
"user2271";1801201;1.0
"user2271";1801201;3.0
"user2271";1801201;5.0
"user2271";1801201;4.5
"user2271";2032306;1.0
"user2271";2032306;2.0
"user2271";2032306;2.0
"user2271";2032306;2.0
"user2271";126536;1.0
"user2271";126534;5.0
"user2271";126534;5.0
"user2271";126534;5.0
"user2271";126534;5.0
"user2271";126534;4.0
"user2271";2452856;4.0
"user2271";2452856;4.0
"user2271";2452856;2.0
"user2271";2452856;1.0
"user2271";2452856;5.0
"user2271";2515814;1.0
"user2271";2515814;3.5
"user2271";2487232;1.0
"user2271";2487232;3.0
"user2271";2487232;4.0
"user2271";2487232;5.0
"user2271";130243;5.0
"user2271";130243;5.0
"user2271";130958;2.0
"user2271";130958;1.5
"user2271";130958;4.0
"user2271";130958;1.0
"user2271";130958;5.0
"user2271";126500;4.0
"user2271";126500;5.0
"user2271";126500;3.0
"user2271";2520470;2.0
"user2271";2520470;1.0
"user2271";2520470;4.0
"user2271";1307813;1.5
"user2271";1022116;3.0
"user2271";1022116;5.0
"user2271";1022116;3.0
"user2271";1022116;3.0
"user2271";1022116;1.0
"user2271";2410727;2.0
"user2271";2410727;4.0
"user2271";2410727;4.0
"user2271";2520988;5.0
"user2271";2520988;1.0
"user2271";132244;3.0
"user2271";132244;3.0
"user2271";131314;2.0
"user2271";131314;2.0
"user2271";131314;2.0
"user2271";131314;2.0
"user2271";131314;3.0
"user2271";2524339;3.0
"user2271";2524339;1.0
"user2271";2524339;5.0
"user2271";2524339;2.5
"user2271";2529533;1.0
"user2271";2529533;4.0
"user2271";2529533;5.0
"user2271";2529533;2.0
"user2271";2529533;4.0
"user2271";2520655;1.0
"user2271";2520655;2.0
"user2271";2520655;1.0
"user2271";2452996;1.0
"user2271";2452996;3.0
"user2271";2452996;4.5
"user2271";2520870;5.0
"user2271";2520870;4.0
"user2272";126525;5.0
"user2272";126525;5.0
"user2272";2521063;3.0
"user2272";2521063;1.0
"user2272";2521063;5.0
"user2272";126528;5.0
"user2272";2520943;2.0
"user2272";2520943;2.0
"user2272";2520943;3.0
"user2272";129920;3.5
"user2272";129920;1.0
"user2272";129920;2.0
"user2272";129920;3.0
"user2272";231973;5.0
"user2272";231973;2.5
"user2272";231973;4.0
"user2272";679686;2.0
"user2272";679686;3.0
"user2272";679686;3.0
"user2272";2456136;2.5
"user2272";2456136;4.0
"user2272";2456136;3.0
"user2272";509257;1.0
"user2272";509257;1.0
"user2272";2373593;1.0
"user2272";2373593;4.0
"user2272";1389382;4.0
"user2272";252533;5.0
"user2272";252533;2.0
"user2272";1105926;3.0
"user2272";1105926;5.0
"user2272";1105926;5.0
"user2272";1957556;2.5
"user2272";130939;4.0
"user2272";130939;5.0
"user2272";130939;3.0
"user2272";130939;1.0
"user2272";130939;1.5
"user2272";986038;3.0
"user2272";986038;4.0
"user2272";986038;4.0
"user2272";1114020;4.0
"user2272";1114020;4.5
"user2272";1114020;1.0
"user2272";1114020;2.5
"user2272";1114020;2.0
"user2272";987565;2.0
"user2272";987565;3.0
"user2272";1922774;2.0
"user2272";1922774;4.0
"user2272";1922774;4.0
"user2272";2384776;3.0
"user2272";2384776;5.0
"user2272";2384776;5.0
"user2272";2384776;3.0
"user2272";2384776;1.0
"user2272";130637;5.0
"user2273";1307813;3.0
"user2273";1307813;4.0
"user2273";1307813;2.0
"user2273";749280;4.0
"user2273";749280;5.0
"user2273";749280;5.0
"user2273";749280;5.0
"user2273";2035400;3.0
"user2273";2035400;3.0
"user2273";2035400;3.0
"user2273";2035400;3.0
"user2273";2035400;2.0
"user2273";250358;1.0
"user2273";250358;3.0
"user2273";250358;2.0
"user2273";250358;3.0
"user2273";250358;5.0
"user2273";132220;1.0
"user2273";132220;1.0
"user2273";132220;2.5
"user2273";132220;3.0
"user2273";719514;5.0
"user2273";1835201;2.0
"user2273";1835201;2.0
"user2273";1835201;3.0
"user2273";1835201;4.0
"user2273";989663;3.0
"user2273";989663;2.0
"user2273";989663;5.0
"user2273";989663;1.0
"user2273";264311;2.0
"user2273";264311;4.0
"user2273";142001;4.0
"user2273";142001;5.0
"user2273";142001;3.0
"user2273";142001;1.0
"user2273";130590;5.0
"user2273";130590;2.0
"user2273";130590;5.0
"user2273";130590;5.0
"user2273";130840;3.0
"user2273";130840;4.0
"user2273";130840;5.0
"user2273";130840;5.0
"user2273";2017155;4.0
"user2273";2017155;3.0
"user2273";2017155;3.0
"user2273";2017155;4.0
"user2273";2484861;1.0
"user2273";2484861;1.0
"user2273";2484861;4.0
"user2273";126526;3.5
"user2273";126526;5.0
"user2273";126526;1.5
"user2273";126526;5.0
"user2273";126526;4.0
"user2273";1845434;1.0
"user2273";1845434;5.0
"user2273";1845434;1.0
"user2273";1845434;2.0
"user2273";1845434;2.0
"user2273";2373328;2.0
"user2273";2373328;4.0
"user2273";2373328;4.0
"user2273";2373328;2.0
"user2273";596511;5.0
"user2273";596511;4.0
"user2273";596511;2.0
"user2273";596511;3.0
"user2273";1030763;3.0
"user2273";1030763;3.0
"user2273";1030763;3.0
"user2273";2521045;5.0
"user2273";2521045;1.5
"user2273";309340;3.0
"user2273";2520813;5.0
"user2273";2520813;2.0
"user2273";2520813;5.0
"user2273";2520813;1.0
"user2273";2520813;3.0
"user2273";2445728;1.0
"user2274";126824;2.5
"user2274";2425449;2.0
"user2274";2425449;3.0
"user2274";987808;5.0
"user2274";264570;4.0
"user2274";2520951;5.0
"user2274";2520891;2.0
"user2274";2520891;5.0
"user2274";2520891;3.0
"user2274";2520891;1.0
"user2274";2520891;5.0
"user2274";141890;5.0
"user2274";141890;1.0
"user2274";2520860;2.0
"user2274";2520860;5.0
"user2274";2520860;4.0
"user2274";2520860;5.0
"user2274";2520860;1.0
"user2274";130939;5.0
"user2274";130939;3.0
"user2274";130939;5.0
"user2274";985816;4.0
"user2274";985816;3.0
"user2274";985816;1.0
"user2274";2520659;2.0
"user2274";2520659;3.0
"user2274";2520659;3.0
"user2274";2520659;4.0
"user2274";130170;2.0
"user2274";130170;4.5
"user2274";130170;5.0
"user2274";130170;4.0
"user2274";130170;3.0
"user2274";2520937;3.0
"user2274";2520937;2.0
"user2274";2520937;5.0
"user2274";141747;4.0
"user2274";141747;5.0
"user2274";141747;2.0
"user2274";141747;3.0
"user2274";2357761;3.5
"user2274";2357761;4.0
"user2274";130939;4.5
"user2274";130939;4.0
"user2274";130939;4.0
"user2274";130939;4.0
"user2274";130939;4.0
"user2274";2520682;5.0
"user2274";2520682;3.0
"user2274";1804150;5.0
"user2274";1804150;2.0
"user2274";1804150;3.0
"user2274";1800991;5.0
"user2274";1800991;5.0
"user2274";1800991;2.5
"user2274";126495;4.0
"user2274";126495;3.0
"user2274";126495;4.5
"user2274";126495;3.5
"user2275";131136;1.0
"user2275";131136;4.0
"user2275";131136;1.0
"user2275";131136;5.0
"user2275";814237;3.0
"user2275";814237;5.0
"user2275";814237;4.0
"user2275";2509007;2.0
"user2275";486625;3.0
"user2275";486625;4.0
"user2275";2488585;4.0
"user2275";2488585;1.0
"user2275";2488585;2.0
"user2275";2488585;3.0
"user2275";346995;3.0
"user2275";346995;2.0
"user2275";346995;1.5
"user2275";1409390;2.0
"user2275";1409390;4.0
"user2275";1409390;4.0
"user2275";1409390;2.0
"user2275";761181;2.0
"user2275";761181;4.0
"user2275";761181;1.5
"user2275";346626;5.0
"user2275";346626;3.0
"user2275";346626;5.0
"user2275";2519625;4.0
"user2275";2519625;5.0
"user2275";2519625;1.0
"user2275";2519625;3.0
"user2275";2519625;4.0
"user2275";130525;4.0
"user2275";130525;3.0
"user2275";130525;5.0
"user2275";130525;2.0
"user2275";130525;4.0
"user2275";2373206;5.0
"user2275";2373206;2.0
"user2275";2373206;3.0
"user2275";2373206;1.0
"user2275";1413224;4.0
"user2275";1413224;5.0
"user2275";1413224;5.0
"user2275";1413224;3.0
"user2275";1019294;5.0
"user2275";1019294;1.0
"user2275";1019294;3.0
"user2275";130525;1.5
"user2275";130525;3.0
"user2275";2488585;5.0
"user2275";2488585;1.0
"user2275";2488585;2.0
"user2275";2488585;2.0
"user2275";987609;3.0
"user2275";987609;3.0
"user2275";987609;3.5
"user2275";1014398;5.0
"user2275";1014398;2.0
"user2275";969803;1.0
"user2275";1971378;1.0
"user2275";1971378;1.0
"user2275";126513;4.0
"user2275";126513;2.5
"user2275";126513;1.0
"user2275";1836261;1.0
"user2275";1836261;4.0
"user2275";1836261;1.0
"user2275";1836261;5.0
"user2275";1836261;2.0
"user2275";753989;1.0
"user2275";753989;5.0
"user2275";753989;3.0
"user2275";753989;4.0
"user2275";2519624;4.5
"user2275";2519624;5.0
"user2275";316104;5.0
"user2275";316104;4.0
"user2275";316104;5.0
"user2275";316104;5.0
"user2275";127216;4.0
"user2275";2520910;4.0
"user2275";2520910;1.0
"user2275";2520910;5.0
"user2275";126525;5.0
"user2275";126525;4.0
"user2275";126525;1.0
"user2275";126525;3.0
"user2275";126525;2.0
"user2276";2521027;4.0
"user2276";2521027;4.0
"user2276";2521027;2.0
"user2276";1095732;4.0
"user2276";1095732;2.0
"user2276";131297;3.0
"user2276";131297;1.0
"user2276";131297;5.0
"user2276";131297;4.0
"user2276";130973;1.0
"user2276";130971;3.5
"user2276";130971;3.5
"user2276";126999;2.0
"user2276";126999;2.0
"user2276";126999;5.0
"user2276";2515814;1.0
"user2276";2515814;4.0
"user2276";1844656;4.0
"user2276";1844656;3.0
"user2276";2455084;3.0
"user2276";2455084;5.0
"user2276";2455084;2.0
"user2276";130158;2.0
"user2276";2492348;3.0
"user2276";2492348;2.0
"user2276";1304260;3.0
"user2276";1304260;1.5
"user2276";1304260;1.0
"user2276";1304260;1.0
"user2276";1304260;5.0
"user2276";130614;4.0
"user2276";130614;3.0
"user2276";130614;4.0
"user2276";130614;3.0
"user2276";130614;5.0
"user2276";129703;5.0
"user2276";129703;3.0
"user2276";129703;3.0
"user2276";129703;3.0
"user2276";129703;3.0
"user2276";337557;3.0
"user2276";337557;2.0
"user2276";273758;3.0
"user2276";273758;3.0
"user2276";250443;2.0
"user2276";250443;1.0
"user2276";250443;5.0
"user2276";250443;4.0
"user2276";1100498;2.0
"user2276";2387785;3.0
"user2276";1567429;5.0
"user2276";1567429;2.0
"user2276";1567429;4.0
"user2276";1318216;2.0
"user2276";1318216;2.0
"user2276";1318216;5.0
"user2276";1116877;2.0
"user2276";1116877;5.0
"user2276";1116877;4.0
"user2276";1116877;2.0
"user2276";1116877;5.0
"user2276";2390984;2.0
"user2276";2390984;2.5
"user2276";2390984;2.0
"user2276";2390984;2.0
"user2276";2390984;1.0
"user2277";2520726;5.0
"user2277";753983;4.0
"user2277";2520972;3.0
"user2277";2520972;4.0
"user2277";2520972;3.0
"user2277";2520972;2.0
"user2277";2520807;5.0
"user2277";2520807;5.0
"user2277";2520807;2.0
"user2277";2520470;5.0
"user2277";2520861;3.0
"user2277";2520861;3.5
"user2277";631268;1.5
"user2277";127376;4.0
"user2277";127376;1.0
"user2277";127376;1.0
"user2277";127376;4.5
"user2277";1177980;1.0
"user2277";1177980;5.0
"user2277";1177980;2.0
"user2277";987839;1.0
"user2277";2520803;5.0
"user2277";2520803;4.0
"user2277";2520803;4.0
"user2277";2520803;5.0
"user2277";2520803;4.0
"user2277";2520922;2.0
"user2277";129924;5.0
"user2277";129924;1.0
"user2277";129924;3.0
"user2277";129924;4.0
"user2277";127015;5.0
"user2277";127015;5.0
"user2277";1253230;2.0
"user2277";1253230;2.0
"user2277";130070;5.0
"user2277";130070;2.0
"user2277";130070;4.0
"user2277";130070;1.0
"user2277";317563;4.0
"user2277";317563;4.0
"user2277";317563;3.0
"user2277";2520886;3.0
"user2277";126512;4.0
"user2277";126512;2.0
"user2277";126512;1.0
"user2277";126512;4.0
"user2277";126512;4.0
"user2277";129902;1.0
"user2277";129902;1.0
"user2277";2520665;1.0
"user2277";2520665;5.0
"user2277";2520665;2.0
"user2277";1604784;1.5
"user2277";1604784;1.0
"user2277";1604784;4.0
"user2277";1604784;4.0
"user2277";1733949;2.5
"user2277";1733949;4.0
"user2277";1733949;5.0
"user2277";1606042;4.0
"user2277";1606042;3.0
"user2277";1606042;4.0
"user2277";1606042;5.0
"user2277";1606042;2.0
"user2277";1855335;2.0
"user2277";1855335;1.0
"user2277";1855335;3.0
"user2277";346626;4.0
"user2277";346626;5.0
"user2277";346626;4.0
"user2277";346626;5.0
"user2277";346626;2.0
"user2277";129831;4.0
"user2277";129831;2.0
"user2277";129831;2.0
"user2277";129831;1.5
"user2277";129831;5.0
"user2277";126938;3.5
"user2277";126938;5.0
"user2277";126938;3.0
"user2277";2520793;5.0
"user2277";2520793;5.0
"user2277";2520793;1.0
"user2277";2520793;5.0
"user2278";250470;4.0
"user2278";250470;4.0
"user2278";250470;3.0
"user2278";250470;2.0
"user2278";2535347;4.0
"user2278";2535347;4.0
"user2278";2535347;2.0
"user2278";2535347;4.0
"user2278";2535347;3.0
"user2278";2520839;2.0
"user2278";2520839;2.5
"user2278";2520839;4.0
"user2278";2520839;5.0
"user2278";2520839;3.0
"user2278";2520741;4.0
"user2278";2520741;3.0
"user2278";1984983;4.0
"user2278";1984983;5.0
"user2278";1984983;3.0
"user2278";1984983;1.0
"user2278";1984983;3.0
"user2278";250364;2.0
"user2278";250364;2.0
"user2278";1187220;5.0
"user2278";1187220;4.0
"user2278";1187220;3.0
"user2278";1187220;2.0
"user2278";1187220;4.0
"user2278";231897;4.0
"user2278";231897;1.0
"user2278";231897;3.5
"user2278";231897;3.5
"user2278";2520896;4.0
"user2278";2520896;3.5
"user2278";1105926;3.0
"user2278";1105926;1.0
"user2278";1105926;4.0
"user2278";1105926;5.0
"user2278";1105926;2.5
"user2278";127015;5.0
"user2278";127015;2.0
"user2278";127015;1.0
"user2278";127015;4.5
"user2278";126825;2.0
"user2278";2520889;5.0
"user2278";2520889;5.0
"user2278";2520889;5.0
"user2278";2502514;4.0
"user2278";866393;3.0
"user2278";866393;4.0
"user2278";985355;1.0
"user2278";985355;2.0
"user2278";985355;1.0
"user2278";1829741;4.0
"user2278";1829741;2.5
"user2278";1829741;1.0
"user2278";1829741;4.0
"user2278";2520937;2.0
"user2278";2520937;1.0
"user2278";2520937;5.0
"user2278";2520937;5.0
"user2278";2520937;1.0
"user2278";127558;1.0
"user2278";827642;3.0
"user2278";736878;5.0
"user2278";736878;4.0
"user2278";736878;5.0
"user2278";736878;5.0
"user2278";750927;5.0
"user2278";130070;4.0
"user2278";130070;1.0
"user2278";130070;2.0
"user2278";2520924;1.0
"user2278";2520924;1.0
"user2278";2520924;1.0
"user2278";2520924;1.0
"user2278";2520924;1.0
"user2278";2520466;5.0
"user2278";2426733;4.0
"user2278";2426733;5.0
"user2278";2426733;5.0
"user2278";2426733;4.0
"user2278";984724;3.0
"user2278";984724;2.0
"user2278";984724;5.0
"user2278";984724;3.5
"user2278";2455039;2.0
"user2278";2455039;2.0
"user2278";2455039;4.0
"user2278";2455039;5.0
"user2278";2455039;5.0
"user2279";2508811;3.0
"user2279";2508811;5.0
"user2279";2508811;1.0
"user2279";2508811;1.0
"user2279";2508811;2.0
"user2279";984585;5.0
"user2279";984585;4.0
"user2279";984585;2.0
"user2279";130575;5.0
"user2279";130575;2.5
"user2279";130575;5.0
"user2279";130575;4.0
"user2279";128611;4.5
"user2279";128611;4.0
"user2279";1482869;5.0
"user2279";1482869;3.5
"user2279";2520873;1.5
"user2279";2520873;1.0
"user2279";2520873;5.0
"user2279";2520873;2.0
"user2279";736807;3.0
"user2279";736807;2.0
"user2279";736807;3.0
"user2279";1605966;2.5
"user2279";1605966;5.0
"user2279";1605966;1.0
"user2279";1605966;4.0
"user2279";1605966;3.0
"user2279";2386144;4.0
"user2279";2386144;4.0
"user2279";756580;1.0
"user2279";756580;3.0
"user2279";130842;4.0
"user2279";985372;2.0
"user2279";985372;4.0
"user2279";126486;5.0
"user2279";126486;5.0
"user2279";126486;2.0
"user2279";126486;4.0
"user2279";126486;4.0
"user2279";2490848;2.0
"user2279";2490848;4.5
"user2279";2490848;1.0
"user2279";1799798;4.0
"user2279";1799798;1.0
"user2279";1799798;2.0
"user2279";1799798;1.0
"user2279";1799798;2.0
"user2279";132515;3.0
"user2279";2521060;4.0
"user2279";970052;4.0
"user2279";970052;1.0
"user2279";970052;4.0
"user2279";970052;2.0
"user2279";970052;5.0
"user2279";1138199;2.0
"user2279";1138199;5.0
"user2279";1138199;3.0
"user2279";130274;5.0
"user2279";130274;2.0
"user2279";130274;3.0
"user2279";130178;1.0
"user2279";2520463;4.0
"user2279";2520463;3.0
"user2279";2520463;5.0
"user2279";2520700;1.0
"user2280";984724;2.0
"user2280";984724;4.5
"user2280";984724;2.0
"user2280";984724;2.0
"user2280";130243;3.5
"user2280";128961;4.0
"user2280";1021328;4.0
"user2280";1021328;5.0
"user2280";1021328;3.0
"user2280";1603296;1.0
"user2280";1603296;3.0
"user2280";2525627;5.0
"user2280";2525627;5.0
"user2280";2525627;5.0
"user2280";2355791;5.0
"user2280";2355791;3.0
"user2280";2355791;2.0
"user2280";2355791;3.0
"user2280";128622;2.0
"user2280";128622;5.0
"user2280";128622;4.0
"user2280";128622;3.0
"user2280";1605927;4.0
"user2280";1605927;2.0
"user2280";815197;1.0
"user2280";815197;3.0
"user2280";815197;5.0
"user2280";815197;3.0
"user2280";815197;1.0
"user2280";1019041;1.0
"user2280";1019041;4.0
"user2280";1019041;3.0
"user2280";1019041;5.0
"user2280";1019041;5.0
"user2280";2043647;1.0
"user2280";2043647;4.0
"user2280";2043647;5.0
"user2280";2043647;1.5
"user2280";2043647;3.0
"user2280";2520975;4.0
"user2280";2520975;4.0
"user2280";1957474;3.0
"user2280";756594;1.0
"user2280";756594;2.0
"user2280";756594;3.0
"user2280";1105871;4.0
"user2280";337562;1.0
"user2280";337562;4.0
"user2280";337562;3.0
"user2280";337562;5.0
"user2280";1300347;3.0
"user2280";1300347;4.0
"user2280";1300347;2.0
"user2280";1300347;4.0
"user2280";1592837;1.0
"user2280";1592837;1.0
"user2280";1592837;3.0
"user2280";1592837;4.0
"user2280";1592837;3.0
"user2280";130781;5.0
"user2281";130230;5.0
"user2281";130230;2.0
"user2281";130230;5.0
"user2281";130230;5.0
"user2281";130230;2.0
"user2281";1584211;5.0
"user2281";1584211;2.5
"user2281";130209;4.0
"user2281";130209;4.0
"user2281";1112029;1.0
"user2281";126938;1.0
"user2281";126938;1.0
"user2281";126938;5.0
"user2281";126938;2.0
"user2281";126938;1.0
"user2281";631268;1.0
"user2281";631268;4.0
"user2281";631268;1.0
"user2281";631268;4.0
"user2281";127269;1.0
"user2281";127269;5.0
"user2281";130182;3.0
"user2281";130182;1.0
"user2281";130182;4.5
"user2281";130182;5.0
"user2281";130182;3.0
"user2281";2520930;2.0
"user2281";2520930;2.0
"user2281";2520930;3.0
"user2281";2520930;5.0
"user2281";2520930;5.0
"user2281";2456110;3.0
"user2281";2373391;5.0
"user2281";2373391;3.0
"user2281";2373391;5.0
"user2281";126480;2.0
"user2281";126480;2.0
"user2281";126480;3.5
"user2281";126480;2.0
"user2281";660640;1.0
"user2281";660640;2.5
"user2281";252529;5.0
"user2281";252529;2.0
"user2281";252529;1.0
"user2281";252529;2.0
"user2281";126481;5.0
"user2281";126481;5.0
"user2281";130552;2.0
"user2281";2520867;1.0
"user2281";2520867;5.0
"user2281";2520867;4.0
"user2281";2520867;5.0
"user2281";1987320;5.0
"user2281";1987320;2.0
"user2281";1987320;4.5
"user2281";132686;2.0
"user2281";132686;1.0
"user2281";132686;2.0
"user2281";132686;3.0
"user2281";132686;5.0
"user2281";130598;2.0
"user2281";130598;4.0
"user2281";130598;4.0
"user2281";130598;3.0
"user2281";130067;2.0
"user2281";130067;5.0
"user2281";130067;5.0
"user2282";132214;1.0
"user2282";132214;2.0
